date,category,complaints
2018-02-10,Boilers,3
2018-02-10,Heating/Hot Water,556
2018-02-10,Homeless/Shelter,35
2018-02-10,Plumbing,120
2018-02-10,Water/Leak,214
2018-02-11,Boilers,6
2018-02-11,Heating/Hot Water,520
2018-02-11,Homeless/Shelter,40
2018-02-11,Plumbing,105
2018-02-11,Water/Leak,226
2018-02-12,Boilers,6
2018-02-12,Heating/Hot Water,689
2018-02-12,Homeless/Shelter,26
2018-02-12,Plumbing,188
2018-02-12,Snow/Ice,1
2018-02-12,Water/Leak,329
2018-02-13,Boilers,6
2018-02-13,Heating/Hot Water,905
2018-02-13,Homeless/Shelter,37
2018-02-13,Plumbing,205
2018-02-13,Snow/Ice,12
2018-02-13,Water/Leak,310
2018-02-14,Boilers,10
2018-02-14,Heating/Hot Water,537
2018-02-14,Homeless/Shelter,54
2018-02-14,Plumbing,181
2018-02-14,Water/Leak,266
2018-02-15,Boilers,5
2018-02-15,Heating/Hot Water,392
2018-02-15,Homeless/Shelter,55
2018-02-15,Plumbing,156
2018-02-15,Water/Leak,252
2018-02-16,Boilers,5
2018-02-16,Heating/Hot Water,562
2018-02-16,Homeless/Shelter,25
2018-02-16,Plumbing,157
2018-02-16,Snow/Ice,1
2018-02-16,Water/Leak,217
2018-02-17,Boilers,2
2018-02-17,Heating/Hot Water,792
2018-02-17,Homeless/Shelter,12
2018-02-17,Plumbing,86
2018-02-17,Snow/Ice,1
2018-02-17,Water/Leak,167
2018-02-18,Boilers,3
2018-02-18,Heating/Hot Water,558
2018-02-18,Homeless/Shelter,18
2018-02-18,Plumbing,78
2018-02-18,Snow/Ice,58
2018-02-18,Water/Leak,160
2018-02-19,Boilers,2
2018-02-19,Heating/Hot Water,590
2018-02-19,Homeless/Shelter,44
2018-02-19,Plumbing,116
2018-02-19,Snow/Ice,22
2018-02-19,Water/Leak,173
2018-02-20,Boilers,5
2018-02-20,Heating/Hot Water,383
2018-02-20,Homeless/Shelter,61
2018-02-20,Plumbing,177
2018-02-20,Water/Leak,285
2018-02-21,Boilers,7
2018-02-21,Heating/Hot Water,304
2018-02-21,Homeless/Shelter,56
2018-02-21,Plumbing,194
2018-02-21,Snow/Ice,1
2018-02-21,Water/Leak,363
2018-02-22,Boilers,4
2018-02-22,Heating/Hot Water,717
2018-02-22,Homeless/Shelter,41
2018-02-22,Plumbing,165
2018-02-22,Water/Leak,330
2018-02-23,Boilers,6
2018-02-23,Heating/Hot Water,737
2018-02-23,Homeless/Shelter,26
2018-02-23,Plumbing,182
2018-02-23,Water/Leak,195
2018-02-24,Boilers,4
2018-02-24,Heating/Hot Water,584
2018-02-24,Homeless/Shelter,19
2018-02-24,Plumbing,97
2018-02-24,Water/Leak,197
2018-02-25,Boilers,4
2018-02-25,Heating/Hot Water,540
2018-02-25,Homeless/Shelter,18
2018-02-25,Plumbing,84
2018-02-25,Snow/Ice,1
2018-02-25,Water/Leak,164
2018-02-26,Boilers,7
2018-02-26,Heating/Hot Water,503
2018-02-26,Homeless/Shelter,33
2018-02-26,Plumbing,239
2018-02-26,Water/Leak,251
2018-02-27,Boilers,1
2018-02-27,Heating/Hot Water,541
2018-02-27,Homeless/Shelter,31
2018-02-27,Plumbing,179
2018-02-27,Water/Leak,296
2018-02-28,Boilers,5
2018-02-28,Heating/Hot Water,490
2018-02-28,Homeless/Shelter,55
2018-02-28,Plumbing,202
2018-02-28,Water/Leak,371
2018-03-01,Boilers,8
2018-03-01,Heating/Hot Water,435
2018-03-01,Homeless/Shelter,40
2018-03-01,Plumbing,144
2018-03-01,Water/Leak,288
2018-03-02,Boilers,6
2018-03-02,Heating/Hot Water,880
2018-03-02,Homeless/Shelter,24
2018-03-02,Plumbing,199
2018-03-02,Snow/Ice,2
2018-03-02,Water/Leak,501
2018-03-03,Boilers,8
2018-03-03,Heating/Hot Water,893
2018-03-03,Homeless/Shelter,25
2018-03-03,Plumbing,79
2018-03-03,Water/Leak,267
2018-03-04,Boilers,6
2018-03-04,Heating/Hot Water,886
2018-03-04,Homeless/Shelter,22
2018-03-04,Plumbing,73
2018-03-04,Water/Leak,161
2018-03-05,Boilers,4
2018-03-05,Heating/Hot Water,885
2018-03-05,Homeless/Shelter,39
2018-03-05,Plumbing,235
2018-03-05,Snow/Ice,2
2018-03-05,Water/Leak,301
2018-03-06,Boilers,3
2018-03-06,Heating/Hot Water,775
2018-03-06,Homeless/Shelter,29
2018-03-06,Plumbing,177
2018-03-06,Snow/Ice,5
2018-03-06,Water/Leak,333
2018-03-07,Boilers,10
2018-03-07,Heating/Hot Water,1149
2018-03-07,Homeless/Shelter,36
2018-03-07,Plumbing,128
2018-03-07,Snow/Ice,1
2018-03-07,Water/Leak,307
2018-03-08,Boilers,6
2018-03-08,Heating/Hot Water,688
2018-03-08,Homeless/Shelter,29
2018-03-08,Plumbing,188
2018-03-08,Snow/Ice,157
2018-03-08,Water/Leak,324
2018-03-09,Boilers,6
2018-03-09,Heating/Hot Water,829
2018-03-09,Homeless/Shelter,30
2018-03-09,Plumbing,186
2018-03-09,Snow/Ice,38
2018-03-09,Water/Leak,254
2018-03-10,Boilers,3
2018-03-10,Heating/Hot Water,730
2018-03-10,Homeless/Shelter,23
2018-03-10,Plumbing,92
2018-03-10,Snow/Ice,6
2018-03-10,Water/Leak,155
2018-03-11,Boilers,5
2018-03-11,Heating/Hot Water,588
2018-03-11,Homeless/Shelter,14
2018-03-11,Plumbing,74
2018-03-11,Snow/Ice,3
2018-03-11,Water/Leak,134
2018-03-12,Boilers,5
2018-03-12,Heating/Hot Water,811
2018-03-12,Homeless/Shelter,30
2018-03-12,Plumbing,213
2018-03-12,Snow/Ice,5
2018-03-12,Water/Leak,316
2018-03-13,Boilers,7
2018-03-13,Heating/Hot Water,843
2018-03-13,Homeless/Shelter,37
2018-03-13,Plumbing,153
2018-03-13,Snow/Ice,1
2018-03-13,Water/Leak,271
2018-03-14,Boilers,2
2018-03-14,Heating/Hot Water,1001
2018-03-14,Homeless/Shelter,27
2018-03-14,Plumbing,188
2018-03-14,Snow/Ice,7
2018-03-14,Water/Leak,273
2018-03-15,Boilers,6
2018-03-15,Heating/Hot Water,924
2018-03-15,Homeless/Shelter,18
2018-03-15,Plumbing,211
2018-03-15,Snow/Ice,2
2018-03-15,Water/Leak,301
2018-03-16,Boilers,4
2018-03-16,Heating/Hot Water,877
2018-03-16,Homeless/Shelter,34
2018-03-16,Plumbing,162
2018-03-16,Water/Leak,246
2018-03-17,Boilers,7
2018-03-17,Heating/Hot Water,900
2018-03-17,Homeless/Shelter,20
2018-03-17,Plumbing,103
2018-03-17,Snow/Ice,1
2018-03-17,Water/Leak,167
2018-03-18,Boilers,2
2018-03-18,Heating/Hot Water,772
2018-03-18,Homeless/Shelter,20
2018-03-18,Plumbing,70
2018-03-18,Snow/Ice,1
2018-03-18,Water/Leak,135
2018-03-19,Boilers,9
2018-03-19,Heating/Hot Water,844
2018-03-19,Homeless/Shelter,21
2018-03-19,Plumbing,219
2018-03-19,Water/Leak,267
2018-03-20,Boilers,11
2018-03-20,Heating/Hot Water,975
2018-03-20,Homeless/Shelter,43
2018-03-20,Plumbing,214
2018-03-20,Snow/Ice,2
2018-03-20,Water/Leak,277
2018-03-21,Boilers,1
2018-03-21,Heating/Hot Water,1370
2018-03-21,Homeless/Shelter,36
2018-03-21,Plumbing,173
2018-03-21,Snow/Ice,2
2018-03-21,Water/Leak,162
2018-03-22,Boilers,7
2018-03-22,Heating/Hot Water,672
2018-03-22,Homeless/Shelter,32
2018-03-22,Plumbing,186
2018-03-22,Snow/Ice,205
2018-03-22,Water/Leak,269
2018-03-23,Boilers,8
2018-03-23,Heating/Hot Water,616
2018-03-23,Homeless/Shelter,20
2018-03-23,Plumbing,164
2018-03-23,Snow/Ice,91
2018-03-23,Water/Leak,220
2018-03-24,Boilers,2
2018-03-24,Heating/Hot Water,591
2018-03-24,Homeless/Shelter,10
2018-03-24,Plumbing,86
2018-03-24,Snow/Ice,6
2018-03-24,Water/Leak,152
2018-03-25,Boilers,5
2018-03-25,Heating/Hot Water,716
2018-03-25,Homeless/Shelter,22
2018-03-25,Plumbing,64
2018-03-25,Snow/Ice,1
2018-03-25,Water/Leak,125
2018-03-26,Boilers,5
2018-03-26,Heating/Hot Water,765
2018-03-26,Homeless/Shelter,29
2018-03-26,Plumbing,158
2018-03-26,Water/Leak,321
2018-03-27,Boilers,6
2018-03-27,Heating/Hot Water,754
2018-03-27,Homeless/Shelter,53
2018-03-27,Plumbing,195
2018-03-27,Water/Leak,308
2018-03-28,Boilers,3
2018-03-28,Heating/Hot Water,614
2018-03-28,Homeless/Shelter,45
2018-03-28,Plumbing,189
2018-03-28,Water/Leak,259
2018-03-29,Boilers,5
2018-03-29,Heating/Hot Water,446
2018-03-29,Homeless/Shelter,45
2018-03-29,Plumbing,163
2018-03-29,Water/Leak,263
2018-03-30,Boilers,4
2018-03-30,Heating/Hot Water,394
2018-03-30,Homeless/Shelter,34
2018-03-30,Plumbing,122
2018-03-30,Water/Leak,205
2018-03-31,Boilers,5
2018-03-31,Heating/Hot Water,503
2018-03-31,Homeless/Shelter,22
2018-03-31,Plumbing,124
2018-03-31,Water/Leak,173
2018-04-01,Boilers,4
2018-04-01,Heating/Hot Water,476
2018-04-01,Homeless/Shelter,28
2018-04-01,Plumbing,38
2018-04-01,Water/Leak,131
2018-04-02,Boilers,4
2018-04-02,Heating/Hot Water,888
2018-04-02,Homeless/Shelter,46
2018-04-02,Plumbing,172
2018-04-02,Snow/Ice,4
2018-04-02,Water/Leak,253
2018-04-03,Boilers,6
2018-04-03,Heating/Hot Water,612
2018-04-03,Homeless/Shelter,49
2018-04-03,Plumbing,173
2018-04-03,Water/Leak,221
2018-04-04,Boilers,12
2018-04-04,Heating/Hot Water,519
2018-04-04,Homeless/Shelter,36
2018-04-04,Plumbing,221
2018-04-04,Water/Leak,274
2018-04-05,Boilers,4
2018-04-05,Heating/Hot Water,780
2018-04-05,Homeless/Shelter,27
2018-04-05,Plumbing,182
2018-04-05,Water/Leak,237
2018-04-06,Boilers,3
2018-04-06,Heating/Hot Water,464
2018-04-06,Homeless/Shelter,26
2018-04-06,Plumbing,141
2018-04-06,Water/Leak,264
2018-04-07,Boilers,2
2018-04-07,Heating/Hot Water,494
2018-04-07,Homeless/Shelter,33
2018-04-07,Plumbing,76
2018-04-07,Snow/Ice,1
2018-04-07,Water/Leak,166
2018-04-08,Boilers,1
2018-04-08,Heating/Hot Water,690
2018-04-08,Homeless/Shelter,20
2018-04-08,Plumbing,65
2018-04-08,Water/Leak,120
2018-04-09,Boilers,3
2018-04-09,Heating/Hot Water,724
2018-04-09,Homeless/Shelter,47
2018-04-09,Plumbing,149
2018-04-09,Snow/Ice,1
2018-04-09,Water/Leak,291
2018-04-10,Boilers,4
2018-04-10,Heating/Hot Water,601
2018-04-10,Homeless/Shelter,40
2018-04-10,Plumbing,196
2018-04-10,Water/Leak,254
2018-04-11,Boilers,9
2018-04-11,Heating/Hot Water,443
2018-04-11,Homeless/Shelter,54
2018-04-11,Plumbing,208
2018-04-11,Water/Leak,275
2018-04-12,Boilers,2
2018-04-12,Heating/Hot Water,342
2018-04-12,Homeless/Shelter,68
2018-04-12,Plumbing,126
2018-04-12,Water/Leak,314
2018-04-13,Boilers,4
2018-04-13,Heating/Hot Water,219
2018-04-13,Homeless/Shelter,76
2018-04-13,Plumbing,170
2018-04-13,Water/Leak,256
2018-04-14,Boilers,4
2018-04-14,Heating/Hot Water,216
2018-04-14,Homeless/Shelter,63
2018-04-14,Plumbing,82
2018-04-14,Water/Leak,178
2018-04-15,Boilers,3
2018-04-15,Heating/Hot Water,1224
2018-04-15,Homeless/Shelter,43
2018-04-15,Plumbing,72
2018-04-15,Water/Leak,137
2018-04-16,Boilers,3
2018-04-16,Heating/Hot Water,851
2018-04-16,Homeless/Shelter,47
2018-04-16,Plumbing,231
2018-04-16,Snow/Ice,1
2018-04-16,Water/Leak,813
2018-04-17,Boilers,4
2018-04-17,Heating/Hot Water,650
2018-04-17,Homeless/Shelter,41
2018-04-17,Plumbing,162
2018-04-17,Water/Leak,337
2018-04-18,Boilers,2
2018-04-18,Heating/Hot Water,517
2018-04-18,Homeless/Shelter,74
2018-04-18,Plumbing,173
2018-04-18,Water/Leak,355
2018-04-19,Boilers,6
2018-04-19,Heating/Hot Water,667
2018-04-19,Homeless/Shelter,50
2018-04-19,Plumbing,170
2018-04-19,Water/Leak,312
2018-04-20,Boilers,5
2018-04-20,Heating/Hot Water,654
2018-04-20,Homeless/Shelter,30
2018-04-20,Plumbing,136
2018-04-20,Water/Leak,249
2018-04-21,Boilers,2
2018-04-21,Heating/Hot Water,345
2018-04-21,Homeless/Shelter,56
2018-04-21,Plumbing,80
2018-04-21,Water/Leak,167
2018-04-22,Boilers,3
2018-04-22,Heating/Hot Water,308
2018-04-22,Homeless/Shelter,65
2018-04-22,Plumbing,50
2018-04-22,Water/Leak,154
2018-04-23,Boilers,5
2018-04-23,Heating/Hot Water,402
2018-04-23,Homeless/Shelter,82
2018-04-23,Plumbing,218
2018-04-23,Water/Leak,316
2018-04-24,Boilers,6
2018-04-24,Heating/Hot Water,330
2018-04-24,Homeless/Shelter,85
2018-04-24,Plumbing,185
2018-04-24,Water/Leak,309
2018-04-25,Boilers,3
2018-04-25,Heating/Hot Water,357
2018-04-25,Homeless/Shelter,56
2018-04-25,Plumbing,215
2018-04-25,Water/Leak,243
2018-04-26,Boilers,1
2018-04-26,Heating/Hot Water,211
2018-04-26,Homeless/Shelter,76
2018-04-26,Plumbing,181
2018-04-26,Water/Leak,309
2018-04-27,Boilers,3
2018-04-27,Heating/Hot Water,324
2018-04-27,Homeless/Shelter,58
2018-04-27,Plumbing,121
2018-04-27,Water/Leak,230
2018-04-28,Boilers,2
2018-04-28,Heating/Hot Water,170
2018-04-28,Homeless/Shelter,53
2018-04-28,Plumbing,58
2018-04-28,Water/Leak,164
2018-04-29,Boilers,1
2018-04-29,Heating/Hot Water,374
2018-04-29,Homeless/Shelter,51
2018-04-29,Plumbing,60
2018-04-29,Water/Leak,162
2018-04-30,Boilers,5
2018-04-30,Heating/Hot Water,638
2018-04-30,Homeless/Shelter,61
2018-04-30,Plumbing,237
2018-04-30,Water/Leak,271
2018-05-01,Boilers,8
2018-05-01,Heating/Hot Water,225
2018-05-01,Homeless/Shelter,72
2018-05-01,Plumbing,231
2018-05-01,Water/Leak,269
2018-05-02,Boilers,5
2018-05-02,Heating/Hot Water,232
2018-05-02,Homeless/Shelter,93
2018-05-02,Plumbing,122
2018-05-02,Water/Leak,270
2018-05-03,Boilers,3
2018-05-03,Heating/Hot Water,231
2018-05-03,Homeless/Shelter,90
2018-05-03,Plumbing,185
2018-05-03,Water/Leak,365
2018-05-04,Boilers,1
2018-05-04,Heating/Hot Water,165
2018-05-04,Homeless/Shelter,75
2018-05-04,Plumbing,160
2018-05-04,Water/Leak,335
2018-05-05,Boilers,1
2018-05-05,Heating/Hot Water,117
2018-05-05,Homeless/Shelter,68
2018-05-05,Plumbing,54
2018-05-05,Water/Leak,203
2018-05-06,Boilers,1
2018-05-06,Heating/Hot Water,152
2018-05-06,Homeless/Shelter,55
2018-05-06,Plumbing,76
2018-05-06,Water/Leak,182
2018-05-07,Boilers,2
2018-05-07,Heating/Hot Water,146
2018-05-07,Homeless/Shelter,99
2018-05-07,Plumbing,174
2018-05-07,Water/Leak,295
2018-05-08,Boilers,3
2018-05-08,Heating/Hot Water,159
2018-05-08,Homeless/Shelter,86
2018-05-08,Plumbing,163
2018-05-08,Water/Leak,354
2018-05-09,Boilers,1
2018-05-09,Heating/Hot Water,155
2018-05-09,Homeless/Shelter,89
2018-05-09,Plumbing,151
2018-05-09,Water/Leak,289
2018-05-10,Boilers,3
2018-05-10,Heating/Hot Water,139
2018-05-10,Homeless/Shelter,89
2018-05-10,Plumbing,169
2018-05-10,Water/Leak,282
2018-05-11,Boilers,2
2018-05-11,Heating/Hot Water,121
2018-05-11,Homeless/Shelter,84
2018-05-11,Plumbing,153
2018-05-11,Water/Leak,262
2018-05-12,Boilers,1
2018-05-12,Heating/Hot Water,162
2018-05-12,Homeless/Shelter,56
2018-05-12,Plumbing,72
2018-05-12,Water/Leak,214
2018-05-13,Heating/Hot Water,275
2018-05-13,Homeless/Shelter,55
2018-05-13,Plumbing,53
2018-05-13,Water/Leak,111
2018-05-14,Boilers,2
2018-05-14,Heating/Hot Water,223
2018-05-14,Homeless/Shelter,79
2018-05-14,Plumbing,169
2018-05-14,Water/Leak,335
2018-05-15,Boilers,2
2018-05-15,Heating/Hot Water,124
2018-05-15,Homeless/Shelter,84
2018-05-15,Plumbing,157
2018-05-15,Water/Leak,308
2018-05-16,Boilers,3
2018-05-16,Heating/Hot Water,267
2018-05-16,Homeless/Shelter,86
2018-05-16,Plumbing,189
2018-05-16,Water/Leak,252
2018-05-17,Boilers,3
2018-05-17,Heating/Hot Water,196
2018-05-17,Homeless/Shelter,81
2018-05-17,Plumbing,198
2018-05-17,Water/Leak,251
2018-05-18,Boilers,2
2018-05-18,Heating/Hot Water,135
2018-05-18,Homeless/Shelter,87
2018-05-18,Plumbing,134
2018-05-18,Water/Leak,225
2018-05-19,Boilers,2
2018-05-19,Heating/Hot Water,419
2018-05-19,Homeless/Shelter,52
2018-05-19,Plumbing,84
2018-05-19,Water/Leak,126
2018-05-20,Heating/Hot Water,150
2018-05-20,Homeless/Shelter,71
2018-05-20,Plumbing,74
2018-05-20,Water/Leak,119
2018-05-21,Boilers,3
2018-05-21,Heating/Hot Water,138
2018-05-21,Homeless/Shelter,66
2018-05-21,Plumbing,189
2018-05-21,Water/Leak,324
2018-05-22,Boilers,2
2018-05-22,Heating/Hot Water,125
2018-05-22,Homeless/Shelter,90
2018-05-22,Plumbing,155
2018-05-22,Water/Leak,288
2018-05-23,Heating/Hot Water,135
2018-05-23,Homeless/Shelter,82
2018-05-23,Plumbing,192
2018-05-23,Water/Leak,283
2018-05-24,Boilers,2
2018-05-24,Heating/Hot Water,119
2018-05-24,Homeless/Shelter,77
2018-05-24,Plumbing,168
2018-05-24,Snow/Ice,1
2018-05-24,Water/Leak,307
2018-05-25,Boilers,2
2018-05-25,Heating/Hot Water,105
2018-05-25,Homeless/Shelter,100
2018-05-25,Plumbing,120
2018-05-25,Water/Leak,281
2018-05-26,Boilers,1
2018-05-26,Heating/Hot Water,89
2018-05-26,Homeless/Shelter,67
2018-05-26,Plumbing,87
2018-05-26,Water/Leak,281
2018-05-27,Boilers,1
2018-05-27,Heating/Hot Water,72
2018-05-27,Homeless/Shelter,38
2018-05-27,Plumbing,55
2018-05-27,Water/Leak,186
2018-05-28,Heating/Hot Water,84
2018-05-28,Homeless/Shelter,37
2018-05-28,Plumbing,67
2018-05-28,Water/Leak,153
2018-05-29,Boilers,1
2018-05-29,Heating/Hot Water,125
2018-05-29,Homeless/Shelter,111
2018-05-29,Plumbing,188
2018-05-29,Water/Leak,417
2018-05-30,Boilers,1
2018-05-30,Heating/Hot Water,88
2018-05-30,Homeless/Shelter,91
2018-05-30,Plumbing,157
2018-05-30,Water/Leak,339
2018-05-31,Boilers,4
2018-05-31,Heating/Hot Water,106
2018-05-31,Homeless/Shelter,94
2018-05-31,Plumbing,179
2018-05-31,Water/Leak,247
2018-06-01,Boilers,3
2018-06-01,Heating/Hot Water,77
2018-06-01,Homeless/Shelter,80
2018-06-01,Plumbing,124
2018-06-01,Water/Leak,227
2018-06-02,Heating/Hot Water,89
2018-06-02,Homeless/Shelter,72
2018-06-02,Plumbing,74
2018-06-02,Water/Leak,276
2018-06-03,Boilers,1
2018-06-03,Heating/Hot Water,111
2018-06-03,Homeless/Shelter,60
2018-06-03,Plumbing,78
2018-06-03,Water/Leak,203
2018-06-04,Boilers,4
2018-06-04,Heating/Hot Water,149
2018-06-04,Homeless/Shelter,64
2018-06-04,Plumbing,186
2018-06-04,Water/Leak,301
2018-06-05,Boilers,3
2018-06-05,Heating/Hot Water,117
2018-06-05,Homeless/Shelter,70
2018-06-05,Plumbing,188
2018-06-05,Snow/Ice,1
2018-06-05,Water/Leak,327
2018-06-06,Boilers,3
2018-06-06,Heating/Hot Water,224
2018-06-06,Homeless/Shelter,97
2018-06-06,Plumbing,169
2018-06-06,Water/Leak,326
2018-06-07,Boilers,4
2018-06-07,Heating/Hot Water,107
2018-06-07,Homeless/Shelter,87
2018-06-07,Plumbing,154
2018-06-07,Water/Leak,295
2018-06-08,Boilers,1
2018-06-08,Heating/Hot Water,89
2018-06-08,Homeless/Shelter,102
2018-06-08,Plumbing,157
2018-06-08,Water/Leak,268
2018-06-09,Boilers,1
2018-06-09,Heating/Hot Water,73
2018-06-09,Homeless/Shelter,64
2018-06-09,Plumbing,87
2018-06-09,Water/Leak,221
2018-06-10,Boilers,1
2018-06-10,Heating/Hot Water,88
2018-06-10,Homeless/Shelter,65
2018-06-10,Plumbing,55
2018-06-10,Water/Leak,169
2018-06-11,Boilers,5
2018-06-11,Heating/Hot Water,88
2018-06-11,Homeless/Shelter,93
2018-06-11,Plumbing,149
2018-06-11,Water/Leak,240
2018-06-12,Boilers,2
2018-06-12,Heating/Hot Water,103
2018-06-12,Homeless/Shelter,70
2018-06-12,Plumbing,148
2018-06-12,Water/Leak,279
2018-06-13,Boilers,3
2018-06-13,Heating/Hot Water,133
2018-06-13,Homeless/Shelter,87
2018-06-13,Plumbing,191
2018-06-13,Water/Leak,242
2018-06-14,Boilers,2
2018-06-14,Heating/Hot Water,108
2018-06-14,Homeless/Shelter,67
2018-06-14,Plumbing,171
2018-06-14,Water/Leak,307
2018-06-15,Boilers,1
2018-06-15,Heating/Hot Water,85
2018-06-15,Homeless/Shelter,63
2018-06-15,Plumbing,155
2018-06-15,Water/Leak,244
2018-06-16,Heating/Hot Water,89
2018-06-16,Homeless/Shelter,66
2018-06-16,Plumbing,95
2018-06-16,Water/Leak,203
2018-06-17,Heating/Hot Water,64
2018-06-17,Homeless/Shelter,68
2018-06-17,Plumbing,37
2018-06-17,Water/Leak,221
2018-06-18,Boilers,1
2018-06-18,Heating/Hot Water,118
2018-06-18,Homeless/Shelter,126
2018-06-18,Plumbing,215
2018-06-18,Water/Leak,549
2018-06-19,Heating/Hot Water,138
2018-06-19,Homeless/Shelter,96
2018-06-19,Plumbing,206
2018-06-19,Water/Leak,522
2018-06-20,Boilers,3
2018-06-20,Heating/Hot Water,115
2018-06-20,Homeless/Shelter,114
2018-06-20,Plumbing,197
2018-06-20,Water/Leak,425
2018-06-21,Heating/Hot Water,95
2018-06-21,Homeless/Shelter,110
2018-06-21,Plumbing,161
2018-06-21,Water/Leak,373
2018-06-22,Boilers,1
2018-06-22,Heating/Hot Water,113
2018-06-22,Homeless/Shelter,95
2018-06-22,Plumbing,141
2018-06-22,Water/Leak,329
2018-06-23,Heating/Hot Water,72
2018-06-23,Homeless/Shelter,57
2018-06-23,Plumbing,83
2018-06-23,Water/Leak,243
2018-06-24,Heating/Hot Water,69
2018-06-24,Homeless/Shelter,80
2018-06-24,Plumbing,63
2018-06-24,Water/Leak,210
2018-06-25,Boilers,1
2018-06-25,Heating/Hot Water,97
2018-06-25,Homeless/Shelter,85
2018-06-25,Plumbing,171
2018-06-25,Water/Leak,299
2018-06-26,Boilers,4
2018-06-26,Heating/Hot Water,97
2018-06-26,Homeless/Shelter,69
2018-06-26,Plumbing,141
2018-06-26,Water/Leak,308
2018-06-27,Heating/Hot Water,73
2018-06-27,Homeless/Shelter,99
2018-06-27,Plumbing,208
2018-06-27,Water/Leak,311
2018-06-28,Boilers,3
2018-06-28,Heating/Hot Water,128
2018-06-28,Homeless/Shelter,79
2018-06-28,Plumbing,182
2018-06-28,Water/Leak,333
2018-06-29,Boilers,2
2018-06-29,Heating/Hot Water,170
2018-06-29,Homeless/Shelter,90
2018-06-29,Plumbing,159
2018-06-29,Water/Leak,365
2018-06-30,Heating/Hot Water,93
2018-06-30,Homeless/Shelter,70
2018-06-30,Plumbing,76
2018-06-30,Water/Leak,393
2018-07-01,Boilers,1
2018-07-01,Heating/Hot Water,92
2018-07-01,Homeless/Shelter,81
2018-07-01,Plumbing,101
2018-07-01,Water/Leak,744
2018-07-02,Heating/Hot Water,115
2018-07-02,Homeless/Shelter,88
2018-07-02,Plumbing,179
2018-07-02,Water/Leak,992
2018-07-03,Heating/Hot Water,109
2018-07-03,Homeless/Shelter,98
2018-07-03,Plumbing,203
2018-07-03,Water/Leak,662
2018-07-04,Boilers,1
2018-07-04,Heating/Hot Water,165
2018-07-04,Homeless/Shelter,81
2018-07-04,Plumbing,64
2018-07-04,Water/Leak,553
2018-07-05,Heating/Hot Water,114
2018-07-05,Homeless/Shelter,88
2018-07-05,Plumbing,224
2018-07-05,Water/Leak,838
2018-07-06,Heating/Hot Water,118
2018-07-06,Homeless/Shelter,73
2018-07-06,Plumbing,160
2018-07-06,Water/Leak,555
2018-07-07,Boilers,1
2018-07-07,Heating/Hot Water,88
2018-07-07,Homeless/Shelter,57
2018-07-07,Plumbing,71
2018-07-07,Water/Leak,267
2018-07-08,Heating/Hot Water,92
2018-07-08,Homeless/Shelter,70
2018-07-08,Plumbing,63
2018-07-08,Water/Leak,248
2018-07-09,Boilers,2
2018-07-09,Heating/Hot Water,77
2018-07-09,Homeless/Shelter,104
2018-07-09,Plumbing,203
2018-07-09,Water/Leak,428
2018-07-10,Boilers,1
2018-07-10,Heating/Hot Water,110
2018-07-10,Homeless/Shelter,119
2018-07-10,Plumbing,174
2018-07-10,Water/Leak,566
2018-07-11,Boilers,3
2018-07-11,Heating/Hot Water,64
2018-07-11,Homeless/Shelter,121
2018-07-11,Plumbing,171
2018-07-11,Water/Leak,469
2018-07-12,Boilers,6
2018-07-12,Heating/Hot Water,66
2018-07-12,Homeless/Shelter,116
2018-07-12,Plumbing,156
2018-07-12,Water/Leak,682
2018-07-13,Boilers,5
2018-07-13,Heating/Hot Water,88
2018-07-13,Homeless/Shelter,94
2018-07-13,Plumbing,180
2018-07-13,Water/Leak,504
2018-07-14,Boilers,1
2018-07-14,Heating/Hot Water,76
2018-07-14,Homeless/Shelter,88
2018-07-14,Plumbing,70
2018-07-14,Water/Leak,335
2018-07-15,Heating/Hot Water,46
2018-07-15,Homeless/Shelter,72
2018-07-15,Plumbing,89
2018-07-15,Water/Leak,325
2018-07-16,Boilers,1
2018-07-16,Heating/Hot Water,92
2018-07-16,Homeless/Shelter,106
2018-07-16,Plumbing,206
2018-07-16,Water/Leak,450
2018-07-17,Boilers,1
2018-07-17,Heating/Hot Water,100
2018-07-17,Homeless/Shelter,118
2018-07-17,Plumbing,228
2018-07-17,Water/Leak,518
2018-07-18,Boilers,2
2018-07-18,Heating/Hot Water,113
2018-07-18,Homeless/Shelter,111
2018-07-18,Plumbing,185
2018-07-18,Water/Leak,439
2018-07-19,Boilers,6
2018-07-19,Heating/Hot Water,74
2018-07-19,Homeless/Shelter,104
2018-07-19,Plumbing,175
2018-07-19,Water/Leak,400
2018-07-20,Boilers,2
2018-07-20,Heating/Hot Water,66
2018-07-20,Homeless/Shelter,111
2018-07-20,Plumbing,135
2018-07-20,Water/Leak,293
2018-07-21,Boilers,1
2018-07-21,Heating/Hot Water,62
2018-07-21,Homeless/Shelter,75
2018-07-21,Plumbing,103
2018-07-21,Water/Leak,175
2018-07-22,Heating/Hot Water,63
2018-07-22,Homeless/Shelter,61
2018-07-22,Plumbing,71
2018-07-22,Water/Leak,193
2018-07-23,Boilers,2
2018-07-23,Heating/Hot Water,113
2018-07-23,Homeless/Shelter,92
2018-07-23,Plumbing,209
2018-07-23,Water/Leak,463
2018-07-24,Boilers,3
2018-07-24,Heating/Hot Water,107
2018-07-24,Homeless/Shelter,106
2018-07-24,Plumbing,132
