month,category,borough,complaints
2020-01,Snow/Ice,QUEENS,46
2020-01,Snow/Ice,STATEN ISLAND,28
2020-01,Snow/Ice,Unspecified,10
2020-01,Water/Leak,BRONX,684
2020-01,Water/Leak,BROOKLYN,1720
2020-01,Water/Leak,MANHATTAN,764
2020-01,Water/Leak,QUEENS,1547
2020-01,Water/Leak,STATEN ISLAND,300
2020-01,Water/Leak,Unspecified,2
2020-02,Boilers,BRONX,27
2020-02,Boilers,BROOKLYN,59
2020-02,Boilers,MANHATTAN,103
2020-02,Boilers,QUEENS,29
2020-02,Boilers,STATEN ISLAND,2
2020-02,Heating/Hot Water,BRONX,7715
2020-02,Heating/Hot Water,BROOKLYN,5762
2020-02,Heating/Hot Water,MANHATTAN,4462
2020-02,Heating/Hot Water,QUEENS,2503
2020-02,Heating/Hot Water,STATEN ISLAND,192
2020-02,Homeless/Shelter,BRONX,83
2020-02,Homeless/Shelter,BROOKLYN,245
2020-02,Homeless/Shelter,MANHATTAN,884
2020-02,Homeless/Shelter,QUEENS,154
2020-02,Homeless/Shelter,STATEN ISLAND,13
2020-02,Plumbing,BRONX,476
2020-02,Plumbing,BROOKLYN,525
2020-02,Plumbing,MANHATTAN,359
2020-02,Plumbing,QUEENS,254
2020-02,Plumbing,STATEN ISLAND,39
2020-02,Plumbing,Unspecified,1
2020-02,Snow/Ice,BRONX,6
2020-02,Snow/Ice,BROOKLYN,8
2020-02,Snow/Ice,MANHATTAN,6
2020-02,Snow/Ice,QUEENS,10
2020-02,Snow/Ice,STATEN ISLAND,5
2020-02,Snow/Ice,Unspecified,4
2020-02,Water/Leak,BRONX,571
2020-02,Water/Leak,BROOKLYN,1214
2020-02,Water/Leak,MANHATTAN,753
2020-02,Water/Leak,QUEENS,1191
2020-02,Water/Leak,STATEN ISLAND,343
2020-03,Boilers,BRONX,47
2020-03,Boilers,BROOKLYN,72
2020-03,Boilers,MANHATTAN,114
2020-03,Boilers,QUEENS,28
2020-03,Heating/Hot Water,BRONX,6295
2020-03,Heating/Hot Water,BROOKLYN,4546
2020-03,Heating/Hot Water,MANHATTAN,3744
2020-03,Heating/Hot Water,QUEENS,2257
2020-03,Heating/Hot Water,STATEN ISLAND,128
2020-03,Homeless/Shelter,BRONX,97
2020-03,Homeless/Shelter,BROOKLYN,315
2020-03,Homeless/Shelter,MANHATTAN,862
2020-03,Homeless/Shelter,QUEENS,222
2020-03,Homeless/Shelter,STATEN ISLAND,15
2020-03,Plumbing,BRONX,1057
2020-03,Plumbing,BROOKLYN,861
2020-03,Plumbing,MANHATTAN,694
2020-03,Plumbing,QUEENS,357
2020-03,Plumbing,STATEN ISLAND,91
2020-03,Snow/Ice,BROOKLYN,1
2020-03,Snow/Ice,MANHATTAN,1
2020-03,Snow/Ice,QUEENS,2
2020-03,Water/Leak,BRONX,648
2020-03,Water/Leak,BROOKLYN,1635
2020-03,Water/Leak,MANHATTAN,605
2020-03,Water/Leak,QUEENS,1111
2020-03,Water/Leak,STATEN ISLAND,247
2020-03,Water/Leak,Unspecified,1
2020-04,Boilers,BRONX,19
2020-04,Boilers,BROOKLYN,52
2020-04,Boilers,MANHATTAN,45
2020-04,Boilers,QUEENS,17
2020-04,Boilers,STATEN ISLAND,1
2020-04,Heating/Hot Water,BRONX,4562
2020-04,Heating/Hot Water,BROOKLYN,3165
2020-04,Heating/Hot Water,MANHATTAN,2844
2020-04,Heating/Hot Water,QUEENS,1355
2020-04,Heating/Hot Water,STATEN ISLAND,115
2020-04,Homeless/Shelter,BRONX,84
2020-04,Homeless/Shelter,BROOKLYN,321
2020-04,Homeless/Shelter,MANHATTAN,784
2020-04,Homeless/Shelter,QUEENS,301
2020-04,Homeless/Shelter,STATEN ISLAND,17
2020-04,Homeless/Shelter,Unspecified,14
2020-04,Plumbing,BRONX,661
2020-04,Plumbing,BROOKLYN,570
2020-04,Plumbing,MANHATTAN,424
2020-04,Plumbing,QUEENS,251
2020-04,Plumbing,STATEN ISLAND,67
2020-04,Water/Leak,BRONX,502
2020-04,Water/Leak,BROOKLYN,785
2020-04,Water/Leak,MANHATTAN,415
2020-04,Water/Leak,QUEENS,632
2020-04,Water/Leak,STATEN ISLAND,246
2020-05,Boilers,BRONX,28
2020-05,Boilers,BROOKLYN,31
2020-05,Boilers,MANHATTAN,47
2020-05,Boilers,QUEENS,11
2020-05,Boilers,STATEN ISLAND,1
2020-05,Heating/Hot Water,BRONX,2436
2020-05,Heating/Hot Water,BROOKLYN,1750
2020-05,Heating/Hot Water,MANHATTAN,1619
2020-05,Heating/Hot Water,QUEENS,739
2020-05,Heating/Hot Water,STATEN ISLAND,37
2020-05,Homeless/Shelter,BRONX,135
2020-05,Homeless/Shelter,BROOKLYN,490
2020-05,Homeless/Shelter,MANHATTAN,1450
2020-05,Homeless/Shelter,QUEENS,504
2020-05,Homeless/Shelter,STATEN ISLAND,36
2020-05,Plumbing,BRONX,860
2020-05,Plumbing,BROOKLYN,813
2020-05,Plumbing,MANHATTAN,456
2020-05,Plumbing,QUEENS,332
2020-05,Plumbing,STATEN ISLAND,60
2020-05,Water/Leak,BRONX,784
2020-05,Water/Leak,BROOKLYN,1286
2020-05,Water/Leak,MANHATTAN,545
2020-05,Water/Leak,QUEENS,1084
2020-05,Water/Leak,STATEN ISLAND,328
2020-05,Water/Leak,Unspecified,1
2020-06,Boilers,BRONX,19
2020-06,Boilers,BROOKLYN,27
2020-06,Boilers,MANHATTAN,22
2020-06,Boilers,QUEENS,11
2020-06,Heating/Hot Water,BRONX,882
2020-06,Heating/Hot Water,BROOKLYN,578
2020-06,Heating/Hot Water,MANHATTAN,491
2020-06,Heating/Hot Water,QUEENS,314
2020-06,Heating/Hot Water,STATEN ISLAND,19
2020-06,Homeless/Shelter,BRONX,143
2020-06,Homeless/Shelter,BROOKLYN,500
2020-06,Homeless/Shelter,MANHATTAN,1280
2020-06,Homeless/Shelter,QUEENS,506
2020-06,Homeless/Shelter,STATEN ISLAND,24
2020-06,Plumbing,BRONX,1122
2020-06,Plumbing,BROOKLYN,942
2020-06,Plumbing,MANHATTAN,691
2020-06,Plumbing,QUEENS,479
2020-06,Plumbing,STATEN ISLAND,74
2020-06,Water/Leak,BRONX,1764
2020-06,Water/Leak,BROOKLYN,1682
2020-06,Water/Leak,MANHATTAN,1064
2020-06,Water/Leak,QUEENS,1241
2020-06,Water/Leak,STATEN ISLAND,444
2020-06,Water/Leak,Unspecified,5
2020-07,Boilers,BRONX,35
2020-07,Boilers,BROOKLYN,29
2020-07,Boilers,MANHATTAN,18
2020-07,Boilers,QUEENS,25
2020-07,Boilers,STATEN ISLAND,1
2020-07,Heating/Hot Water,BRONX,615
2020-07,Heating/Hot Water,BROOKLYN,685
2020-07,Heating/Hot Water,MANHATTAN,479
2020-07,Heating/Hot Water,QUEENS,253
2020-07,Heating/Hot Water,STATEN ISLAND,18
2020-07,Homeless/Shelter,BRONX,160
2020-07,Homeless/Shelter,BROOKLYN,514
2020-07,Homeless/Shelter,MANHATTAN,1709
2020-07,Homeless/Shelter,QUEENS,469
2020-07,Homeless/Shelter,STATEN ISLAND,38
2020-07,Homeless/Shelter,Unspecified,1
2020-07,Plumbing,BRONX,1470
2020-07,Plumbing,BROOKLYN,1433
2020-07,Plumbing,MANHATTAN,890
2020-07,Plumbing,QUEENS,575
2020-07,Plumbing,STATEN ISLAND,106
2020-07,Water/Leak,BRONX,4461
2020-07,Water/Leak,BROOKLYN,3493
2020-07,Water/Leak,MANHATTAN,2378
2020-07,Water/Leak,QUEENS,2569
2020-07,Water/Leak,STATEN ISLAND,629
2020-07,Water/Leak,Unspecified,13
2020-08,Boilers,BRONX,22
2020-08,Boilers,BROOKLYN,28
2020-08,Boilers,MANHATTAN,34
2020-08,Boilers,QUEENS,21
2020-08,Boilers,STATEN ISLAND,4
2020-08,Heating/Hot Water,BRONX,619
2020-08,Heating/Hot Water,BROOKLYN,594
2020-08,Heating/Hot Water,MANHATTAN,454
2020-08,Heating/Hot Water,QUEENS,252
2020-08,Heating/Hot Water,STATEN ISLAND,24
2020-08,Homeless/Shelter,BRONX,158
2020-08,Homeless/Shelter,BROOKLYN,629
2020-08,Homeless/Shelter,MANHATTAN,1988
2020-08,Homeless/Shelter,QUEENS,545
2020-08,Homeless/Shelter,STATEN ISLAND,37
2020-08,Plumbing,BRONX,1410
2020-08,Plumbing,BROOKLYN,1224
2020-08,Plumbing,MANHATTAN,775
2020-08,Plumbing,QUEENS,501
2020-08,Plumbing,STATEN ISLAND,112
2020-08,Snow/Ice,BROOKLYN,1
2020-08,Water/Leak,BRONX,2583
2020-08,Water/Leak,BROOKLYN,2425
2020-08,Water/Leak,MANHATTAN,1668
2020-08,Water/Leak,QUEENS,1552
2020-08,Water/Leak,STATEN ISLAND,428
2020-08,Water/Leak,Unspecified,13
2020-09,Boilers,BRONX,34
2020-09,Boilers,BROOKLYN,33
2020-09,Boilers,MANHATTAN,45
2020-09,Boilers,QUEENS,23
2020-09,Boilers,STATEN ISLAND,1
2020-09,Heating/Hot Water,BRONX,622
2020-09,Heating/Hot Water,BROOKLYN,519
2020-09,Heating/Hot Water,MANHATTAN,526
2020-09,Heating/Hot Water,QUEENS,242
2020-09,Heating/Hot Water,STATEN ISLAND,23
2020-09,Homeless/Shelter,BRONX,155
2020-09,Homeless/Shelter,BROOKLYN,556
2020-09,Homeless/Shelter,MANHATTAN,1875
2020-09,Homeless/Shelter,QUEENS,458
2020-09,Homeless/Shelter,STATEN ISLAND,32
2020-09,Plumbing,BRONX,1299
2020-09,Plumbing,BROOKLYN,1137
2020-09,Plumbing,MANHATTAN,748
2020-09,Plumbing,QUEENS,444
2020-09,Plumbing,STATEN ISLAND,95
2020-09,Water/Leak,BRONX,1522
2020-09,Water/Leak,BROOKLYN,1962
2020-09,Water/Leak,MANHATTAN,910
2020-09,Water/Leak,QUEENS,1425
2020-09,Water/Leak,STATEN ISLAND,506
2020-09,Water/Leak,Unspecified,4
2020-10,Boilers,BRONX,57
2020-10,Boilers,BROOKLYN,60
2020-10,Boilers,MANHATTAN,71
2020-10,Boilers,QUEENS,34
2020-10,Boilers,STATEN ISLAND,3
2020-10,Heating/Hot Water,BRONX,4789
2020-10,Heating/Hot Water,BROOKLYN,4498
2020-10,Heating/Hot Water,MANHATTAN,4187
2020-10,Heating/Hot Water,QUEENS,2324
2020-10,Heating/Hot Water,STATEN ISLAND,207
2020-10,Homeless/Shelter,BRONX,182
2020-10,Homeless/Shelter,BROOKLYN,548
2020-10,Homeless/Shelter,MANHATTAN,1684
2020-10,Homeless/Shelter,QUEENS,527
2020-10,Homeless/Shelter,STATEN ISLAND,38
2020-10,Plumbing,BRONX,1248
2020-10,Plumbing,BROOKLYN,1274
2020-10,Plumbing,MANHATTAN,964
2020-10,Plumbing,QUEENS,522
2020-10,Plumbing,STATEN ISLAND,120
2020-10,Water/Leak,BRONX,1309
2020-10,Water/Leak,BROOKLYN,1677
2020-10,Water/Leak,MANHATTAN,974
2020-10,Water/Leak,QUEENS,1190
2020-10,Water/Leak,STATEN ISLAND,470
2020-10,Water/Leak,Unspecified,2
2020-11,Boilers,BRONX,57
2020-11,Boilers,BROOKLYN,61
2020-11,Boilers,MANHATTAN,69
2020-11,Boilers,QUEENS,26
2020-11,Boilers,STATEN ISLAND,1
2020-11,Heating/Hot Water,BRONX,7947
2020-11,Heating/Hot Water,BROOKLYN,6389
2020-11,Heating/Hot Water,MANHATTAN,4971
2020-11,Heating/Hot Water,QUEENS,3215
2020-11,Heating/Hot Water,STATEN ISLAND,259
2020-11,Homeless/Shelter,BRONX,114
2020-11,Homeless/Shelter,BROOKLYN,401
2020-11,Homeless/Shelter,MANHATTAN,1348
2020-11,Homeless/Shelter,QUEENS,400
2020-11,Homeless/Shelter,STATEN ISLAND,23
2020-11,Plumbing,BRONX,1309
2020-11,Plumbing,BROOKLYN,1272
2020-11,Plumbing,MANHATTAN,834
2020-11,Plumbing,QUEENS,514
2020-11,Plumbing,STATEN ISLAND,124
2020-11,Snow/Ice,BRONX,1
2020-11,Snow/Ice,BROOKLYN,1
2020-11,Snow/Ice,QUEENS,1
2020-11,Snow/Ice,STATEN ISLAND,2
2020-11,Snow/Ice,Unspecified,1
2020-11,Water/Leak,BRONX,1223
2020-11,Water/Leak,BROOKLYN,2574
2020-11,Water/Leak,MANHATTAN,797
2020-11,Water/Leak,QUEENS,1281
2020-11,Water/Leak,STATEN ISLAND,386
2020-11,Water/Leak,Unspecified,5
2020-12,Boilers,BRONX,58
2020-12,Boilers,BROOKLYN,85
2020-12,Boilers,MANHATTAN,69
2020-12,Boilers,QUEENS,43
2020-12,Boilers,STATEN ISLAND,2
2020-12,Heating/Hot Water,BRONX,13064
2020-12,Heating/Hot Water,BROOKLYN,10489
2020-12,Heating/Hot Water,MANHATTAN,7459
2020-12,Heating/Hot Water,QUEENS,5108
2020-12,Heating/Hot Water,STATEN ISLAND,404
2020-12,Homeless/Shelter,BRONX,92
2020-12,Homeless/Shelter,BROOKLYN,229
2020-12,Homeless/Shelter,MANHATTAN,856
2020-12,Homeless/Shelter,QUEENS,326
2020-12,Homeless/Shelter,STATEN ISLAND,15
2020-12,Plumbing,BRONX,1575
2020-12,Plumbing,BROOKLYN,1376
2020-12,Plumbing,MANHATTAN,976
2020-12,Plumbing,QUEENS,571
2020-12,Plumbing,STATEN ISLAND,99
2020-12,Snow/Ice,BRONX,541
2020-12,Snow/Ice,BROOKLYN,1010
2020-12,Snow/Ice,MANHATTAN,320
2020-12,Snow/Ice,QUEENS,1173
2020-12,Snow/Ice,STATEN ISLAND,455
2020-12,Snow/Ice,Unspecified,224
2020-12,Water/Leak,BRONX,1519
2020-12,Water/Leak,BROOKLYN,1913
2020-12,Water/Leak,MANHATTAN,932
2020-12,Water/Leak,QUEENS,1044
2020-12,Water/Leak,STATEN ISLAND,402
2020-12,Water/Leak,Unspecified,5
2021-01,Boilers,BRONX,84
2021-01,Boilers,BROOKLYN,84
2021-01,Boilers,MANHATTAN,104
2021-01,Boilers,QUEENS,61
2021-01,Boilers,STATEN ISLAND,3
2021-01,Heating/Hot Water,BRONX,13120
2021-01,Heating/Hot Water,BROOKLYN,9971
2021-01,Heating/Hot Water,MANHATTAN,7299
2021-01,Heating/Hot Water,QUEENS,4720
2021-01,Heating/Hot Water,STATEN ISLAND,416
2021-01,Homeless/Shelter,BRONX,77
2021-01,Homeless/Shelter,BROOKLYN,237
2021-01,Homeless/Shelter,MANHATTAN,793
2021-01,Homeless/Shelter,QUEENS,248
2021-01,Homeless/Shelter,STATEN ISLAND,12
2021-01,Plumbing,BRONX,1503
2021-01,Plumbing,BROOKLYN,1281
2021-01,Plumbing,MANHATTAN,951
2021-01,Plumbing,QUEENS,617
2021-01,Plumbing,STATEN ISLAND,123
2021-01,Plumbing,Unspecified,1
2021-01,Snow/Ice,BRONX,13
2021-01,Snow/Ice,BROOKLYN,42
2021-01,Snow/Ice,MANHATTAN,15
2021-01,Snow/Ice,QUEENS,29
2021-01,Snow/Ice,STATEN ISLAND,12
2021-01,Snow/Ice,Unspecified,9
2021-01,Water/Leak,BRONX,1265
2021-01,Water/Leak,BROOKLYN,2212
2021-01,Water/Leak,MANHATTAN,940
2021-01,Water/Leak,QUEENS,1681
2021-01,Water/Leak,STATEN ISLAND,467
2021-01,Water/Leak,Unspecified,2
2021-02,Boilers,BRONX,62
2021-02,Boilers,BROOKLYN,71
2021-02,Boilers,MANHATTAN,81
2021-02,Boilers,QUEENS,66
2021-02,Boilers,STATEN ISLAND,6
2021-02,Heating/Hot Water,BRONX,10836
2021-02,Heating/Hot Water,BROOKLYN,8138
2021-02,Heating/Hot Water,MANHATTAN,5835
2021-02,Heating/Hot Water,QUEENS,3894
2021-02,Heating/Hot Water,STATEN ISLAND,293
2021-02,Homeless/Shelter,BRONX,41
2021-02,Homeless/Shelter,BROOKLYN,172
2021-02,Homeless/Shelter,MANHATTAN,598
2021-02,Homeless/Shelter,QUEENS,147
2021-02,Homeless/Shelter,STATEN ISLAND,11
2021-02,Plumbing,BRONX,1360
2021-02,Plumbing,BROOKLYN,1169
2021-02,Plumbing,MANHATTAN,854
2021-02,Plumbing,QUEENS,565
2021-02,Plumbing,STATEN ISLAND,85
2021-02,Snow/Ice,BRONX,621
2021-02,Snow/Ice,BROOKLYN,2586
2021-02,Snow/Ice,MANHATTAN,566
2021-02,Snow/Ice,QUEENS,2377
2021-02,Snow/Ice,STATEN ISLAND,1789
2021-02,Snow/Ice,Unspecified,76
2021-02,Water/Leak,BRONX,1254
2021-02,Water/Leak,BROOKLYN,1625
2021-02,Water/Leak,MANHATTAN,766
2021-02,Water/Leak,QUEENS,1031
2021-02,Water/Leak,STATEN ISLAND,507
2021-02,Water/Leak,Unspecified,2
2021-03,Boilers,BRONX,84
2021-03,Boilers,BROOKLYN,89
2021-03,Boilers,MANHATTAN,102
2021-03,Boilers,QUEENS,82
2021-03,Boilers,STATEN ISLAND,6
2021-03,Heating/Hot Water,BRONX,7249
2021-03,Heating/Hot Water,BROOKLYN,5438
2021-03,Heating/Hot Water,MANHATTAN,4586
2021-03,Heating/Hot Water,QUEENS,2536
2021-03,Heating/Hot Water,STATEN ISLAND,187
2021-03,Homeless/Shelter,BRONX,78
2021-03,Homeless/Shelter,BROOKLYN,401
2021-03,Homeless/Shelter,MANHATTAN,1258
2021-03,Homeless/Shelter,QUEENS,343
2021-03,Homeless/Shelter,STATEN ISLAND,12
2021-03,Homeless/Shelter,Unspecified,42
2021-03,Plumbing,BRONX,1451
2021-03,Plumbing,BROOKLYN,1222
2021-03,Plumbing,MANHATTAN,854
2021-03,Plumbing,QUEENS,574
2021-03,Plumbing,STATEN ISLAND,101
2021-03,Snow/Ice,BRONX,7
2021-03,Snow/Ice,BROOKLYN,15
2021-03,Snow/Ice,MANHATTAN,12
2021-03,Snow/Ice,QUEENS,12
2021-03,Snow/Ice,STATEN ISLAND,9
2021-03,Snow/Ice,Unspecified,10
2021-03,Water/Leak,BRONX,1282
2021-03,Water/Leak,BROOKLYN,1932
2021-03,Water/Leak,MANHATTAN,748
2021-03,Water/Leak,QUEENS,1523
2021-03,Water/Leak,STATEN ISLAND,679
2021-03,Water/Leak,Unspecified,2
2021-04,Boilers,BRONX,62
2021-04,Boilers,BROOKLYN,83
2021-04,Boilers,MANHATTAN,121
2021-04,Boilers,QUEENS,72
2021-04,Boilers,STATEN ISLAND,6
2021-04,Boilers,Unspecified,1
2021-04,Heating/Hot Water,BRONX,4429
2021-04,Heating/Hot Water,BROOKLYN,3349
2021-04,Heating/Hot Water,MANHATTAN,2872
2021-04,Heating/Hot Water,QUEENS,1362
2021-04,Heating/Hot Water,STATEN ISLAND,142
2021-04,Heating/Hot Water,Unspecified,3
2021-04,Homeless/Shelter,BRONX,131
2021-04,Homeless/Shelter,BROOKLYN,482
2021-04,Homeless/Shelter,MANHATTAN,1930
2021-04,Homeless/Shelter,QUEENS,492
2021-04,Homeless/Shelter,STATEN ISLAND,47
2021-04,Homeless/Shelter,Unspecified,39
2021-04,Plumbing,BRONX,1193
2021-04,Plumbing,BROOKLYN,1138
2021-04,Plumbing,MANHATTAN,783
2021-04,Plumbing,QUEENS,508
2021-04,Plumbing,STATEN ISLAND,114
2021-04,Plumbing,Unspecified,1
2021-04,Water/Leak,BRONX,1233
2021-04,Water/Leak,BROOKLYN,1575
2021-04,Water/Leak,MANHATTAN,752
2021-04,Water/Leak,QUEENS,1178
2021-04,Water/Leak,STATEN ISLAND,478
2021-04,Water/Leak,Unspecified,26
2021-05,Boilers,BRONX,51
2021-05,Boilers,BROOKLYN,70
2021-05,Boilers,MANHATTAN,73
2021-05,Boilers,QUEENS,69
2021-05,Boilers,STATEN ISLAND,5
2021-05,Heating/Hot Water,BRONX,2175
2021-05,Heating/Hot Water,BROOKLYN,1914
2021-05,Heating/Hot Water,MANHATTAN,2105
2021-05,Heating/Hot Water,QUEENS,893
2021-05,Heating/Hot Water,STATEN ISLAND,85
2021-05,Homeless/Shelter,BRONX,194
2021-05,Homeless/Shelter,BROOKLYN,603
2021-05,Homeless/Shelter,MANHATTAN,2500
2021-05,Homeless/Shelter,QUEENS,548
2021-05,Homeless/Shelter,STATEN ISLAND,46
2021-05,Homeless/Shelter,Unspecified,28
2021-05,Plumbing,BRONX,1166
2021-05,Plumbing,BROOKLYN,1163
2021-05,Plumbing,MANHATTAN,835
2021-05,Plumbing,QUEENS,467
2021-05,Plumbing,STATEN ISLAND,93
2021-05,Water/Leak,BRONX,1354
2021-05,Water/Leak,BROOKLYN,1676
2021-05,Water/Leak,MANHATTAN,764
2021-05,Water/Leak,QUEENS,1254
2021-05,Water/Leak,STATEN ISLAND,488
2021-05,Water/Leak,Unspecified,2
2021-06,Boilers,BRONX,47
2021-06,Boilers,BROOKLYN,46
2021-06,Boilers,MANHATTAN,75
2021-06,Boilers,QUEENS,76
2021-06,Boilers,STATEN ISLAND,9
2021-06,Heating/Hot Water,BRONX,920
2021-06,Heating/Hot Water,BROOKLYN,782
2021-06,Heating/Hot Water,MANHATTAN,706
2021-06,Heating/Hot Water,QUEENS,288
2021-06,Heating/Hot Water,STATEN ISLAND,37
2021-06,Homeless/Shelter,BRONX,235
2021-06,Homeless/Shelter,BROOKLYN,895
2021-06,Homeless/Shelter,MANHATTAN,2767
2021-06,Homeless/Shelter,QUEENS,681
2021-06,Homeless/Shelter,STATEN ISLAND,81
2021-06,Homeless/Shelter,Unspecified,9
2021-06,Plumbing,BRONX,1794
2021-06,Plumbing,BROOKLYN,1194
2021-06,Plumbing,MANHATTAN,974
2021-06,Plumbing,QUEENS,518
2021-06,Plumbing,STATEN ISLAND,120
2021-06,Water/Leak,BRONX,3831
2021-06,Water/Leak,BROOKLYN,2425
2021-06,Water/Leak,MANHATTAN,1985
2021-06,Water/Leak,QUEENS,1556
2021-06,Water/Leak,STATEN ISLAND,576
2021-06,Water/Leak,Unspecified,4
2021-07,Boilers,BRONX,49
2021-07,Boilers,BROOKLYN,55
2021-07,Boilers,MANHATTAN,45
2021-07,Boilers,QUEENS,67
2021-07,Boilers,STATEN ISLAND,3
2021-07,Heating/Hot Water,BRONX,885
2021-07,Heating/Hot Water,BROOKLYN,631
2021-07,Heating/Hot Water,MANHATTAN,528
2021-07,Heating/Hot Water,QUEENS,211
2021-07,Heating/Hot Water,STATEN ISLAND,59
2021-07,Homeless/Shelter,BRONX,412
2021-07,Homeless/Shelter,BROOKLYN,1059
2021-07,Homeless/Shelter,MANHATTAN,4115
2021-07,Homeless/Shelter,QUEENS,968
2021-07,Homeless/Shelter,STATEN ISLAND,67
2021-07,Plumbing,BRONX,1527
2021-07,Plumbing,BROOKLYN,1371
2021-07,Plumbing,MANHATTAN,1021
2021-07,Plumbing,QUEENS,563
2021-07,Plumbing,STATEN ISLAND,155
2021-07,Water/Leak,BRONX,4104
2021-07,Water/Leak,BROOKLYN,2804
2021-07,Water/Leak,MANHATTAN,2406
2021-07,Water/Leak,QUEENS,1868
2021-07,Water/Leak,STATEN ISLAND,725
2021-07,Water/Leak,Unspecified,1
2021-08,Boilers,BRONX,29
2021-08,Boilers,BROOKLYN,56
2021-08,Boilers,MANHATTAN,66
2021-08,Boilers,QUEENS,55
2021-08,Boilers,STATEN ISLAND,5
2021-08,Heating/Hot Water,BRONX,699
2021-08,Heating/Hot Water,BROOKLYN,737
2021-08,Heating/Hot Water,MANHATTAN,566
2021-08,Heating/Hot Water,QUEENS,221
2021-08,Heating/Hot Water,STATEN ISLAND,33
2021-08,Homeless/Shelter,BRONX,412
2021-08,Homeless/Shelter,BROOKLYN,1187
2021-08,Homeless/Shelter,MANHATTAN,4503
2021-08,Homeless/Shelter,QUEENS,862
2021-08,Homeless/Shelter,STATEN ISLAND,80
2021-08,Plumbing,BRONX,1622
2021-08,Plumbing,BROOKLYN,1463
2021-08,Plumbing,MANHATTAN,1105
2021-08,Plumbing,QUEENS,565
2021-08,Plumbing,STATEN ISLAND,134
2021-08,Plumbing,Unspecified,1
2021-08,Water/Leak,BRONX,3579
2021-08,Water/Leak,BROOKLYN,3198
2021-08,Water/Leak,MANHATTAN,2149
2021-08,Water/Leak,QUEENS,1744
2021-08,Water/Leak,STATEN ISLAND,552
2021-08,Water/Leak,Unspecified,1
2021-09,Boilers,BRONX,54
2021-09,Boilers,BROOKLYN,66
2021-09,Boilers,MANHATTAN,54
2021-09,Boilers,QUEENS,66
2021-09,Boilers,STATEN ISLAND,7
2021-09,Heating/Hot Water,BRONX,1587
2021-09,Heating/Hot Water,BROOKLYN,1792
2021-09,Heating/Hot Water,MANHATTAN,918
2021-09,Heating/Hot Water,QUEENS,962
2021-09,Heating/Hot Water,STATEN ISLAND,79
2021-09,Heating/Hot Water,Unspecified,1
2021-09,Homeless/Shelter,BRONX,559
2021-09,Homeless/Shelter,BROOKLYN,1467
2021-09,Homeless/Shelter,MANHATTAN,5294
2021-09,Homeless/Shelter,QUEENS,835
2021-09,Homeless/Shelter,STATEN ISLAND,88
2021-09,Homeless/Shelter,Unspecified,4
2021-09,Plumbing,BRONX,1783
2021-09,Plumbing,BROOKLYN,1627
2021-09,Plumbing,MANHATTAN,1117
2021-09,Plumbing,QUEENS,801
2021-09,Plumbing,STATEN ISLAND,172
2021-09,Water/Leak,BRONX,2685
2021-09,Water/Leak,BROOKLYN,3224
2021-09,Water/Leak,MANHATTAN,1741
2021-09,Water/Leak,QUEENS,1839
2021-09,Water/Leak,STATEN ISLAND,773
2021-09,Water/Leak,Unspecified,1
2021-10,Boilers,BRONX,48
2021-10,Boilers,BROOKLYN,90
2021-10,Boilers,MANHATTAN,77
2021-10,Boilers,QUEENS,50
2021-10,Boilers,STATEN ISLAND,10
2021-10,Heating/Hot Water,BRONX,3635
2021-10,Heating/Hot Water,BROOKLYN,3832
2021-10,Heating/Hot Water,MANHATTAN,3131
2021-10,Heating/Hot Water,QUEENS,1858
2021-10,Heating/Hot Water,STATEN ISLAND,150
2021-10,Homeless/Shelter,BRONX,557
2021-10,Homeless/Shelter,BROOKLYN,1546
2021-10,Homeless/Shelter,MANHATTAN,6003
2021-10,Homeless/Shelter,QUEENS,1062
2021-10,Homeless/Shelter,STATEN ISLAND,77
2021-10,Plumbing,BRONX,1647
2021-10,Plumbing,BROOKLYN,1586
2021-10,Plumbing,MANHATTAN,1022
2021-10,Plumbing,QUEENS,623
2021-10,Plumbing,STATEN ISLAND,122
2021-10,Snow/Ice,QUEENS,1
2021-10,Water/Leak,BRONX,1848
2021-10,Water/Leak,BROOKLYN,2079
2021-10,Water/Leak,MANHATTAN,1180
2021-10,Water/Leak,QUEENS,1394
2021-10,Water/Leak,STATEN ISLAND,502
2021-10,Water/Leak,Unspecified,3
2021-11,Boilers,BRONX,54
2021-11,Boilers,BROOKLYN,132
2021-11,Boilers,MANHATTAN,119
2021-11,Boilers,QUEENS,73
2021-11,Boilers,STATEN ISLAND,17
2021-11,Heating/Hot Water,BRONX,13351
2021-11,Heating/Hot Water,BROOKLYN,11570
2021-11,Heating/Hot Water,MANHATTAN,9640
2021-11,Heating/Hot Water,QUEENS,5870
2021-11,Heating/Hot Water,STATEN ISLAND,447
2021-11,Homeless/Shelter,BRONX,382
2021-11,Homeless/Shelter,BROOKLYN,1213
2021-11,Homeless/Shelter,MANHATTAN,4616
2021-11,Homeless/Shelter,QUEENS,938
2021-11,Homeless/Shelter,STATEN ISLAND,31
2021-11,Homeless/Shelter,Unspecified,6
2021-11,Plumbing,BRONX,1683
2021-11,Plumbing,BROOKLYN,1614
2021-11,Plumbing,MANHATTAN,1133
2021-11,Plumbing,QUEENS,599
2021-11,Plumbing,STATEN ISLAND,131
2021-11,Snow/Ice,BROOKLYN,4
2021-11,Snow/Ice,MANHATTAN,3
